X,Y,Z,formation
14667285.15,4524754.91,-6482.22,fracture
14667153.73,4524845.9,-6478.79,fracture
14667156.97,4524942.15,-6495.81,fracture
14666068.49,4525094.44,-6476.17,fracture
14666210.06,4525292.62,-6487.59,fracture
14669091.88,4520670.66,-6565.87,fracture
14669567.36,4520791.48,-6541.22,fracture
14668967.16,4520798.79,-6563.65,fracture
14669199.4,4520819.94,-6556.45,fracture
14669427.42,4520863.88,-6532.08,fracture
14669561.75,4520913.91,-6560.59,fracture
14668067.09,4521054.72,-6542.07,fracture
14668187.89,4521065.39,-6547.76,fracture
14669411.66,4521165.02,-6540.8,fracture
14669226.01,4521249.23,-6538.21,fracture
14668634.88,4521278.82,-6523.02,fracture
14667514.12,4521288.38,-6528.44,fracture
14667772.88,4521287.86,-6555.01,fracture
14667687.51,4521311.74,-6537.61,fracture
14667647.9,4521335.13,-6552.73,fracture
14668116.77,4521329.67,-6553.66,fracture
14667327.9,4521346.16,-6557.01,fracture
14668111.82,4521346.93,-6547.38,fracture
14667534.38,4521356.69,-6530.15,fracture
14668403.78,4521351.14,-6536.17,fracture
14667851.56,4521375.84,-6564.82,fracture
14668861.11,4521379.03,-6532.63,fracture
14667386.21,4521406.51,-6541.38,fracture
14667423.84,4521404.14,-6556.04,fracture
14667166.88,4521443.8,-6538.15,fracture
14668628.52,4521428.92,-6537.93,fracture
14668441.39,4521457.97,-6545.29,fracture
14667537.31,4521496.59,-6535.77,fracture
14668168.24,4521497.27,-6522.88,fracture
14667260.38,4521510.05,-6543.44,fracture
14667535.09,4521507.37,-6525.97,fracture
14666780.82,4521543.58,-6519.17,fracture
14666877.41,4521550.22,-6533.05,fracture
14667502.03,4521577.14,-6546.51,fracture
14667750.61,4521586.68,-6535.14,fracture
14669445.29,4521582.7,-6533.65,fracture
14667881.34,4521607.87,-6556.41,fracture
14668044.56,4521613.73,-6541.37,fracture
14669963.35,4521615.45,-6551.26,fracture
14667410.06,4521645.85,-6546.11,fracture
14669139.43,4521664.77,-6554.74,fracture
14667498.82,4521679.14,-6553.57,fracture
14667248.93,4521685.67,-6519.78,fracture
14667416.32,4521687.89,-6545.39,fracture
14667305.98,4521699.96,-6510.99,fracture
14667478.95,4521696.92,-6536.97,fracture
14667223.36,4521724.39,-6528.3,fracture
14668273.99,4521723.14,-6538.22,fracture
14666878.44,4521716.41,-6533.73,fracture
14666810.84,4521726.93,-6534.79,fracture
14666969.02,4521720.37,-6506.32,fracture
14667795.07,4521741.4,-6533.4,fracture
14667500.55,4521760.5,-6544.63,fracture
14666626.99,4521756.84,-6543.25,fracture
14666206.45,4521781.85,-6537.89,fracture
14666798.53,4521772.55,-6535.58,fracture
14666198.06,4521787.39,-6552.56,fracture
14666387.38,4521812.68,-6543.21,fracture
14668826.44,4521836.46,-6543.01,fracture
14666622.1,4521841.32,-6547.32,fracture
14667536.04,4521867.94,-6541.52,fracture
14668222.47,4521860,-6550.46,fracture
14666122.98,4521865.02,-6537.57,fracture
14667528.32,4521872.34,-6537.08,fracture
14669787.11,4521875.45,-6548.72,fracture
14666175.05,4521892.12,-6560.62,fracture
14667432.35,4521904.72,-6513.26,fracture
14666374.99,4521906.54,-6562.81,fracture
14667343.29,4521933.95,-6521.43,fracture
14666792.33,4521914.48,-6524.75,fracture
14668337.84,4521932.77,-6550.17,fracture
14666164.87,4521942.09,-6551.52,fracture
14666412.86,4521940.42,-6541.71,fracture
14666441.77,4521943.68,-6544.5,fracture
14667790.98,4521953.98,-6520.54,fracture
14668828.48,4521951.98,-6518.75,fracture
14668864.51,4521955.24,-6517.83,fracture
14667659.59,4521968.2,-6535.16,fracture
14668098.85,4521961.87,-6537.78,fracture
14669609.51,4521959.83,-6542.13,fracture
14669383.96,4521974.3,-6518.74,fracture
14665882.77,4521967.85,-6534.14,fracture
14666396.69,4521984.42,-6551.03,fracture
14667540.77,4522002.59,-6536.92,fracture
14667544.92,4521999.52,-6546.32,fracture
14666949.55,4521986.86,-6517.36,fracture
14666665.66,4522014.41,-6516.11,fracture
14668461.82,4522029.06,-6532.37,fracture
14668610.02,4522034.66,-6544.52,fracture
14669781.45,4522037.34,-6539.03,fracture
14667125.39,4522032.85,-6488.33,fracture
14668197.87,4522058.5,-6542.21,fracture
14667127.53,4522047.18,-6520.25,fracture
14667509.74,4522084.06,-6511.51,fracture
14666977.22,4522063.87,-6490.31,fracture
14667055.87,4522061.35,-6514.91,fracture
14668572.06,4522087.66,-6541.16,fracture
14669098.47,4522086.93,-6529.1,fracture
14669398.03,4522090.7,-6524.38,fracture
14669287.36,4522107.11,-6521.06,fracture
14667382.58,4522151.65,-6516.17,fracture
14666723.1,4522137.49,-6541.23,fracture
14667437.26,4522196.01,-6517.1,fracture
14667124.04,4522180.69,-6517.97,fracture
14666460.07,4522209.26,-6561.65,fracture
14665336.37,4522224.67,-6536.24,fracture
14667173.51,4522211.88,-6502.32,fracture
14669655.06,4522252.89,-6546.75,fracture
14666699.66,4522251.88,-6531.24,fracture
14668601.46,4522274.9,-6546.95,fracture
14665582.98,4522277.42,-6554.09,fracture
14669683.73,4522295.65,-6528.2,fracture
14667626.87,4522310.71,-6521.62,fracture
14669542.77,4522319.35,-6529.65,fracture
14667017.74,4522319.53,-6516.73,fracture
14667075.26,4522338.03,-6521.35,fracture
14667221.64,4522336.55,-6509.11,fracture
14668524.51,4522353.78,-6535.36,fracture
14667586.1,4522374.02,-6544.44,fracture
14667255.48,4522352.42,-6521.22,fracture
14667096.63,4522367.74,-6516.39,fracture
14666886.59,4522390.25,-6527.14,fracture
14667241.04,4522380.87,-6527.54,fracture
14667605.46,4522418.28,-6549.1,fracture
14669945.02,4522408.12,-6528.86,fracture
14666971.83,4522405.84,-6531.41,fracture
14667215.4,4522401.63,-6535.47,fracture
14668006.71,4522473.51,-6544.04,fracture
14667084.74,4522468.56,-6522.1,fracture
14667310.86,4522483.33,-6521.38,fracture
14668456.22,4522503.04,-6537.31,fracture
14668279.11,4522512.51,-6532.05,fracture
14666177,4522509.53,-6547.88,fracture
14667250.62,4522502.33,-6537.52,fracture
14666907.26,4522523.08,-6537.81,fracture
14667145.91,4522512.77,-6538.54,fracture
14666279.35,4522531.3,-6535.76,fracture
14668638.19,4522557.08,-6519.91,fracture
14667078.37,4522545.5,-6527.49,fracture
14667928.33,4522569.94,-6534.82,fracture
14668382.55,4522576.88,-6530.82,fracture
14666359.29,4522577.06,-6548.23,fracture
14666962.77,4522571.4,-6540.18,fracture
14667010.92,4522584.8,-6518.3,fracture
14669599.68,4522593.35,-6544.84,fracture
14666250.13,4522592.74,-6553.55,fracture
14667687.42,4522609.27,-6526.57,fracture
14667746.91,4522607.11,-6550.96,fracture
14667694.94,4522623.92,-6529.71,fracture
14667233.73,4522601.07,-6509.3,fracture
14667406.43,4522607.24,-6515.01,fracture
14667963.16,4522622.55,-6527.73,fracture
14666175.79,4522620.14,-6555.44,fracture
14666977.91,4522619.31,-6530.72,fracture
14668292.5,4522638.48,-6538.13,fracture
14667541.32,4522660.53,-6528.89,fracture
14667651.38,4522665.21,-6536.06,fracture
14669298.65,4522657.78,-6552.7,fracture
14667499.26,4522667.06,-6541.79,fracture
14667861.4,4522668.76,-6539.35,fracture
14667869.25,4522673.16,-6526.7,fracture
14666963.76,4522684.01,-6530.04,fracture
14666989.05,4522677.74,-6538.92,fracture
14666539.46,4522692.96,-6561.84,fracture
14667192.84,4522691.5,-6520.3,fracture
14667286.23,4522683.38,-6521.67,fracture
14667674.11,4522716.5,-6530.48,fracture
14667210.55,4522714.44,-6544.84,fracture
14668267.33,4522737.92,-6540.64,fracture
14668732.91,4522740.06,-6547.55,fracture
14668888.41,4522738.09,-6524.46,fracture
14667479.5,4522734.8,-6535.43,fracture
14667427.04,4522733.02,-6538.87,fracture
14667720.16,4522758.19,-6523.02,fracture
14667899.7,4522757.77,-6537.72,fracture
14667375.71,4522740.93,-6518.98,fracture
14666267.61,4522760.98,-6533.93,fracture
14666745.92,4522776.84,-6535.96,fracture
14666788.62,4522770.39,-6530.44,fracture
14667232.43,4522770.58,-6529.93,fracture
14668689.48,4522785.76,-6544.2,fracture
14667823.19,4522797.95,-6517.09,fracture
14666469.67,4522788.6,-6536.88,fracture
14667656.34,4522810.64,-6513.9,fracture
14668598.95,4522805.47,-6519.5,fracture
14665166.76,4522823.12,-6542.37,fracture
14665653.3,4522827.87,-6535.72,fracture
14669967.48,4522827.03,-6531.79,fracture
14668669.27,4522843.42,-6528.42,fracture
14667212.34,4522844.64,-6523.13,fracture
14668185.83,4522868.59,-6543.8,fracture
14668808.29,4522864.22,-6530.29,fracture
14670356.07,4522882.79,-6546.68,fracture
14667126.84,4522875.06,-6508.52,fracture
14666413.85,4522893.88,-6557.58,fracture
14666500.74,4522896.17,-6530.62,fracture
14667748.12,4522907.34,-6517.74,fracture
14668190.04,4522904.97,-6545.28,fracture
14668330,4522906.35,-6530.65,fracture
14667375.08,4522898.88,-6511.27,fracture
14667260.51,4522911.31,-6540.2,fracture
14666996.62,4522919.52,-6532.86,fracture
14667859.01,4522952.57,-6513.94,fracture
14667443.36,4522936.79,-6508.17,fracture
14667633.64,4522967.94,-6517.46,fracture
14666292.04,4522974.1,-6536.15,fracture
14668518.42,4522995.1,-6536.17,fracture
14665638.22,4522992.15,-6544.27,fracture
14667800.33,4523012.31,-6542.92,fracture
14667303.74,4523004.46,-6533.78,fracture
14667481.04,4523010.94,-6514.3,fracture
14669810.84,4523031.13,-6540.63,fracture
14667916.25,4523053.47,-6534.75,fracture
14665911.74,4523039.52,-6537.08,fracture
14668172.41,4523054.26,-6540.41,fracture
14666794.27,4523049.31,-6532.2,fracture
14667389.82,4523062.53,-6513.02,fracture
14668490.13,4523087.51,-6538.4,fracture
14667158.38,4523078.19,-6516.4,fracture
14667541.17,4523074.26,-6515.16,fracture
14670135.49,4523089.41,-6532.9,fracture
14666237.55,4523095.24,-6537.22,fracture
14666794.16,4523092.91,-6520.01,fracture
14667363.03,4523101.25,-6525.16,fracture
14667227.66,4523112.98,-6504.96,fracture
14667366.44,4523103.43,-6515.93,fracture
14667396.34,4523122.71,-6505.93,fracture
14668063.44,4523148.98,-6533.29,fracture
14667360.21,4523136.36,-6524.08,fracture
14668791.35,4523155.11,-6542.27,fracture
14669545.64,4523165.95,-6542.25,fracture
14667954.93,4523175.52,-6516.51,fracture
14667897.73,4523188.62,-6530.65,fracture
14667239.07,4523183.78,-6507.02,fracture
14667455.76,4523179.7,-6538.32,fracture
14668534.64,4523209.18,-6543.6,fracture
14665976.38,4523201.74,-6508.93,fracture
14667542.71,4523201.23,-6516.48,fracture
14668091.36,4523222.82,-6526.65,fracture
14668629.13,4523225.87,-6549.9,fracture
14667433.77,4523216.99,-6507.82,fracture
14665597.94,4523230.95,-6511.74,fracture
14666584.85,4523227.42,-6518.61,fracture
14667384.32,4523229.44,-6505.9,fracture
14668463.53,4523250.36,-6528.36,fracture
14667917.44,4523266.82,-6525.87,fracture
14669769.06,4523248.91,-6524.63,fracture
14670197.22,4523264.78,-6555.86,fracture
14667584.72,4523253.05,-6515.8,fracture
14667935.93,4523294.16,-6521.82,fracture
14667600.5,4523270.21,-6506.91,fracture
14666640.07,4523337.1,-6505.37,fracture
14668300.35,4523349.26,-6518.24,fracture
14668362.37,4523354.23,-6514.36,fracture
14669620.67,4523358.22,-6540.43,fracture
14667373.1,4523353.93,-6518.05,fracture
14668740.11,4523380.2,-6538.13,fracture
14669729.22,4523368.02,-6542.25,fracture
14666687.68,4523375.67,-6522.79,fracture
14667540.54,4523360.56,-6512.78,fracture
14666957.93,4523391.08,-6519.85,fracture
14666727.61,4523403.1,-6523.45,fracture
14666116.18,4523417.33,-6496.91,fracture
14667725.23,4523399.67,-6519.36,fracture
14668136.14,4523423.91,-6531.01,fracture
14666778.26,4523425,-6525.67,fracture
14667256.14,4523431.49,-6521.78,fracture
14667354.69,4523424.15,-6506.41,fracture
14667651.79,4523422.89,-6524.31,fracture
14668279.76,4523446.4,-6542.69,fracture
14668666.16,4523443.56,-6547.2,fracture
14668667.98,4523457.3,-6514.91,fracture
14666633.07,4523475.33,-6500.28,fracture
14667127.07,4523472.59,-6523.49,fracture
14668294.28,4523487.56,-6516.71,fracture
14667698.88,4523477.65,-6520.42,fracture
14666107.45,4523500,-6533.77,fracture
14668036.28,4523518.36,-6514.31,fracture
14669057.3,4523516.44,-6525.51,fracture
14669598.85,4523515.56,-6537.82,fracture
14666934.18,4523554.39,-6527.4,fracture
14667642.41,4523547.79,-6512.58,fracture
14668001.71,4523571.53,-6540.43,fracture
14665637.18,4523574.77,-6517.23,fracture
14667160.53,4523574.39,-6535.89,fracture
14667431.3,4523565.33,-6514.16,fracture
14667460.73,4523568.76,-6506.32,fracture
14667475.9,4523576.82,-6509.26,fracture
14668626.07,4523596.22,-6549.82,fracture
14667118.85,4523611.97,-6536.44,fracture
14668913.19,4523623.72,-6536.53,fracture
14665953.25,4523647.95,-6531.82,fracture
14667199.44,4523635.57,-6534.51,fracture
14669133.37,4523677.96,-6539.1,fracture
14667133.19,4523674.97,-6538.47,fracture
14669207.04,4523695.44,-6537.46,fracture
14667199.79,4523686.71,-6512.95,fracture
14667614.22,4523688.56,-6529.78,fracture
14667738.37,4523685.98,-6510.75,fracture
14668097.23,4523714.76,-6515.64,fracture
14668802.8,4523701.29,-6511,fracture
14667156.08,4523701.59,-6531.59,fracture
14667420.76,4523695.21,-6535.77,fracture
14668645.95,4523714.88,-6512.74,fracture
14668268.78,4523723.06,-6527.71,fracture
14668730.34,4523725.31,-6509.78,fracture
14669646.62,4523721.41,-6552.15,fracture
14667208.17,4523733.37,-6517.37,fracture
14667449.56,4523731.73,-6526.78,fracture
14667694.6,4523736.56,-6524.09,fracture
14668492.71,4523762.31,-6547.55,fracture
14668342.93,4523776.1,-6514.7,fracture
14668375.8,4523772.45,-6535.68,fracture
14668721.64,4523778.34,-6536.67,fracture
14666340.21,4523774.98,-6532.68,fracture
14668881.67,4523788.24,-6512.09,fracture
14669219.34,4523779.94,-6513.81,fracture
14667744.73,4523772.97,-6530.26,fracture
14668444.44,4523809.48,-6513.01,fracture
14666860.59,4523806,-6529.41,fracture
14667483.91,4523805.12,-6518.14,fracture
14666688.22,4523831.2,-6510.98,fracture
14667731.42,4523826.13,-6534.78,fracture
14667830.21,4523822.35,-6539.17,fracture
14668124.5,4523864.78,-6542.14,fracture
14668620.19,4523860.62,-6526.78,fracture
14665736.72,4523856.47,-6535.26,fracture
14668585.78,4523864.41,-6509.65,fracture
14665554.06,4523877.35,-6539.55,fracture
14669050.34,4523882.99,-6539.88,fracture
14667826.32,4523869.11,-6518.13,fracture
14666826.46,4523890.87,-6514.96,fracture
14667412.32,4523915.51,-6531.05,fracture
14667822,4523924.88,-6509.26,fracture
14667846.85,4523937.46,-6539.86,fracture
14666804.47,4523959.86,-6521.2,fracture
14667900.68,4523948.63,-6527.19,fracture
14667981.02,4523950.97,-6512.73,fracture
14668431.63,4523976.83,-6538.9,fracture
14667771.29,4523968.72,-6522.01,fracture
14667033.81,4523989.78,-6523.54,fracture
14668908.54,4524008.08,-6528.61,fracture
14666173.09,4523999.1,-6537.74,fracture
14667082.04,4523998.14,-6511.03,fracture
14667831.04,4523994.98,-6504.33,fracture
14667455.09,4524009.37,-6506.56,fracture
14667799.03,4524001.73,-6525.01,fracture
14667991.42,4524013.71,-6513.59,fracture
14668360.58,4524036.01,-6542.3,fracture
14667890.2,4524024.96,-6533.58,fracture
14667910.91,4524019.67,-6519.71,fracture
14669292.87,4524045.52,-6529.13,fracture
14667525.38,4524037.91,-6514.26,fracture
14667541.58,4524040.02,-6522.4,fracture
14668730.27,4524055.03,-6542.68,fracture
14667682.81,4524051.55,-6525.82,fracture
14665906.27,4524061.99,-6543.37,fracture
14667562.42,4524062.16,-6529.14,fracture
14668507.78,4524079.55,-6512.85,fracture
14668845.07,4524072.88,-6526.82,fracture
14667161.49,4524068.17,-6538.49,fracture
14667690.36,4524065.63,-6518.14,fracture
14666181.41,4524085.46,-6530.57,fracture
14667928.05,4524091.38,-6538.77,fracture
14668076.97,4524092.03,-6534.4,fracture
14668430.41,4524122.15,-6529.49,fracture
14668737.71,4524120.93,-6516.11,fracture
14668842.83,4524126.97,-6545.19,fracture
14669440.28,4524123.32,-6533.69,fracture
14669581.98,4524123.11,-6529.64,fracture
14667063.06,4524116.67,-6513.19,fracture
14668542.5,4524134.23,-6526.6,fracture
14668344.83,4524172.98,-6516.94,fracture
14666897.91,4524186.34,-6539.41,fracture
14669426.12,4524194.96,-6522.77,fracture
14666980.03,4524196.19,-6518.27,fracture
14668020.76,4524198.35,-6547.16,fracture
14668622.44,4524223.09,-6526.69,fracture
14669067.89,4524244.65,-6528.37,fracture
14668137.01,4524233.47,-6547.31,fracture
14668958.07,4524285.57,-6534.07,fracture
14666598.63,4524287.08,-6554.41,fracture
14666757.4,4524279.92,-6554.88,fracture
14667009.31,4524285.54,-6547.22,fracture
14666902.96,4524295.26,-6548.01,fracture
14668630.19,4524308.81,-6533.77,fracture
14668160.92,4524296.39,-6518.86,fracture
14668646.12,4524313.98,-6523.35,fracture
14667473.19,4524306.63,-6512.14,fracture
14668407.78,4524335.07,-6524.54,fracture
14667660.34,4524313.99,-6513.61,fracture
14667808.93,4524312.78,-6530.66,fracture
14668999.81,4524334.5,-6517.47,fracture
14667238.76,4524328.52,-6532.75,fracture
14668178.55,4524318.77,-6538.4,fracture
14668557.64,4524379.99,-6550.9,fracture
14668581.08,4524381.44,-6539.75,fracture
14668748.68,4524378.27,-6529.04,fracture
14668947.79,4524374.65,-6512.36,fracture
14666357.71,4524376.37,-6535.66,fracture
14666097.24,4524412.84,-6522.09,fracture
14667940.53,4524423.96,-6512.42,fracture
14668246.43,4524428.73,-6521.55,fracture
14666851.48,4524452.47,-6526.04,fracture
14668576.91,4524471.27,-6546.04,fracture
14668620.45,4524470.14,-6521.7,fracture
14667676.83,4524454.83,-6511.2,fracture
14668011.96,4524460.82,-6539.37,fracture
14666270.32,4524481.56,-6540.08,fracture
14666778.43,4524481.41,-6545.22,fracture
14667344.3,4524475.66,-6522.51,fracture
14667461.94,4524478.2,-6530.75,fracture
14667449.47,4524499.35,-6522.33,fracture
14668111.03,4524493.01,-6533.86,fracture
14667802.05,4524531.91,-6507.89,fracture
14668104.15,4524526.76,-6521.04,fracture
14667427.66,4524553.17,-6516.37,fracture
14668247.25,4524548.47,-6550.35,fracture
14665979.57,4524574.66,-6548.48,fracture
14666208.96,4524581.1,-6553.01,fracture
14668273.14,4524590.61,-6525.38,fracture
14668143.44,4524601.78,-6549.44,fracture
14667601.4,4524616.09,-6539.79,fracture
14668130.59,4524668.08,-6546.29,fracture
14666863.76,4524753.5,-6516.53,fracture
14667871.75,4524735.98,-6514.85,fracture
14667243.12,4524792.09,-6512.31,fracture
14665938.97,4524824.6,-6517.27,fracture
14667678.94,4524812.76,-6516.96,fracture
14666148.78,4524865.09,-6521.87,fracture
14667150.5,4524917.07,-6509.19,fracture
14666501.8,4524938.5,-6526.05,fracture
14666220.4,4524980.63,-6526.76,fracture
14666460.54,4524981.63,-6539.31,fracture
14666163.48,4525030.56,-6515.77,fracture
14666673.39,4525084.81,-6521.91,fracture
14666588.22,4525163.23,-6510.4,fracture
14666197.11,4525305.31,-6511.28,fracture
14668874.76,4520821.82,-6562.95,fracture
14669355.91,4521010.36,-6580.9,fracture
14667974.98,4521198.56,-6584.05,fracture
14669812.62,4521204.44,-6565.97,fracture
14668374.51,4521226.92,-6557.11,fracture
14667512.98,4521283.81,-6595.71,fracture
14667451.34,4521333.47,-6571.35,fracture
14667447.46,4521342.98,-6590.88,fracture
14669276.75,4521369.05,-6575.29,fracture
14667132.67,4521418.99,-6556.46,fracture
14667591.98,4521401.9,-6586.76,fracture
14669869.95,4521406.13,-6574.24,fracture
14667814.26,4521418.74,-6600.31,fracture
14668088.64,4521425.14,-6587.01,fracture
14667239.61,4521461.51,-6588.54,fracture
14669107.73,4521448.11,-6582.93,fracture
14667692.98,4521472.82,-6588.8,fracture
14667239.77,4521512.77,-6584.11,fracture
14667715.24,4521512.7,-6602.46,fracture
14667329.44,4521531.09,-6574.2,fracture
14667746.75,4521536.1,-6568.06,fracture
14668424.73,4521536.4,-6594.79,fracture
14667979.89,4521595.56,-6573.02,fracture
14667306.72,4521604.84,-6553.58,fracture
14666619.13,4521621.49,-6590.63,fracture
14667557.1,4521649.6,-6577.18,fracture
14666750.94,4521635.13,-6553.23,fracture
14668152.23,4521656.95,-6580.09,fracture
14667500.35,4521669.05,-6592.48,fracture
14668419.63,4521674.17,-6572.94,fracture
14668391.34,4521687.82,-6571.61,fracture
14669516.04,4521694.64,-6572.5,fracture
14667789.46,4521727.41,-6595.99,fracture
14668023.71,4521722.34,-6589.92,fracture
14668305.71,4521721.8,-6594.76,fracture
14668207.44,4521734.87,-6573.87,fracture
14668304.87,4521746.66,-6561.65,fracture
14667392.05,4521755.69,-6571.23,fracture
14669336.83,4521751.91,-6597.24,fracture
14667530.57,4521769.03,-6567.76,fracture
14667283.22,4521786.34,-6574.85,fracture
14668748.09,4521777.51,-6584.13,fracture
14666266.52,4521792.47,-6570.56,fracture
14666712.89,4521791.49,-6573.43,fracture
14666976.42,4521781.92,-6549.31,fracture
14668043.44,4521799.88,-6596.16,fracture
14666776.29,4521800.45,-6556.44,fracture
14666982.19,4521794.3,-6554.56,fracture
14666281.91,4521819.35,-6578.65,fracture
14667250.48,4521840.27,-6551.45,fracture
14667422.69,4521840.56,-6562.56,fracture
14670030.34,4521825.94,-6559.98,fracture
14667252.28,4521853.3,-6544.41,fracture
14666354.44,4521846.53,-6574.54,fracture
14668225.88,4521863.82,-6566.56,fracture
14669349.03,4521869.7,-6576.55,fracture
14666921.21,4521867.72,-6531.78,fracture
14666558.38,4521876.04,-6592,fracture
14666927.51,4521878.04,-6534.61,fracture
14667369.39,4521896.05,-6568.8,fracture
14670018.2,4521886.81,-6550.35,fracture
14668943.58,4521913.11,-6557.41,fracture
14668292.99,4521921.99,-6594.29,fracture
14666786.65,4521923.78,-6552.79,fracture
14666910.61,4521920.79,-6535.03,fracture
14669525.07,4521933.58,-6586.68,fracture
14667315.79,4521954.59,-6541.23,fracture
14669598.28,4521936.18,-6555.9,fracture
14666688.22,4521962.09,-6555.53,fracture
14667663.35,4521996.8,-6583.13,fracture
14666277.27,4521992.34,-6603.82,fracture
14667337.99,4522015.84,-6539.48,fracture
14667352.24,4522009.35,-6563.81,fracture
14667464.95,4522008.32,-6576.45,fracture
14667056.64,4521994.45,-6530.89,fracture
14666816.79,4522011.43,-6551.28,fracture
14667560.09,4522027.48,-6556.35,fracture
14669177.34,4522022.37,-6570.87,fracture
14669228.87,4522021.28,-6582.24,fracture
14666806.45,4522016.84,-6554.89,fracture
14668994.58,4522035.01,-6585.52,fracture
14666357.32,4522047.08,-6573.71,fracture
14668401.23,4522058.02,-6570.31,fracture
14666168.56,4522060.24,-6598.4,fracture
14666457.69,4522062.79,-6579.33,fracture
14670099.43,4522083.83,-6573.4,fracture
14667111.91,4522071.99,-6559.59,fracture
14667382.16,4522097.99,-6571.44,fracture
14667409.43,4522105.75,-6551.53,fracture
14667927.84,4522110.04,-6593.18,fracture
14666600.47,4522110.17,-6592.33,fracture
14668156.38,4522128.19,-6578.16,fracture
14667430.72,4522140.14,-6558.18,fracture
14667579.4,4522138.73,-6553.69,fracture
14666851.9,4522125.98,-6541.81,fracture
14666916.99,4522133.09,-6541.33,fracture
14666792.25,4522155.28,-6564.26,fracture
14668033.65,4522165.52,-6572.05,fracture
14668568.44,4522168.26,-6590.27,fracture
14667154.55,4522169.13,-6538.59,fracture
14668410.84,4522187.58,-6566.65,fracture
14667422.06,4522204.26,-6576.26,fracture
14667495.06,4522199.98,-6555.76,fracture
14668056.87,4522197.63,-6590.98,fracture
14668461.47,4522190.99,-6575.24,fracture
14667459.73,4522214.43,-6567.53,fracture
14668716.16,4522221.98,-6589.14,fracture
14666214.18,4522219.97,-6588.2,fracture
14667678.98,4522236.47,-6572.43,fracture
14667767.26,4522243.77,-6590.56,fracture
14667171.12,4522233.9,-6534.69,fracture
14666913.96,4522254.17,-6560.74,fracture
14667153.26,4522248.38,-6535.92,fracture
14667722.28,4522289.42,-6559.77,fracture
14665621.22,4522281.59,-6583.8,fracture
14667614.68,4522300.22,-6586.67,fracture
14668229.26,4522291.85,-6582.37,fracture
14667522.63,4522316.42,-6582.44,fracture
14667626.36,4522316.04,-6565.72,fracture
14667912.49,4522334.98,-6582.46,fracture
14666243.87,4522334.52,-6592.4,fracture
14667472.37,4522386.03,-6560.68,fracture
14667618.69,4522380.74,-6581.31,fracture
14670057.78,4522366.02,-6575.09,fracture
14667593.65,4522391.65,-6589.17,fracture
14667260.1,4522375.35,-6546.11,fracture
14667697.38,4522400.02,-6564.42,fracture
14666077.34,4522391.86,-6579.59,fracture
14667988.61,4522420.49,-6564.62,fracture
14668504.19,4522410.47,-6579.81,fracture
14666338.81,4522413.04,-6576.64,fracture
14666767.12,4522412.21,-6581.67,fracture
14667886.24,4522438.69,-6562.68,fracture
14667941.26,4522438.87,-6579.79,fracture
14669781.81,4522426.68,-6553.27,fracture
14667004.01,4522434.13,-6568.84,fracture
14667803.35,4522482.7,-6590.15,fracture
14667719.33,4522504.25,-6556.84,fracture
14667760.51,4522502.83,-6590.95,fracture
14668490.11,4522504.92,-6564.77,fracture
14669290.15,4522516.72,-6568.6,fracture
14669099.85,4522523.57,-6583.59,fracture
14668574.86,4522534.76,-6564.89,fracture
14667758.2,4522556.36,-6588.87,fracture
14669748.99,4522563.67,-6558.42,fracture
14669216.78,4522573.64,-6554.48,fracture
14668868.62,4522594.68,-6561.5,fracture
14667207,4522590.09,-6553.67,fracture
14667232.41,4522584.24,-6561.16,fracture
14668032.23,4522625.46,-6573.6,fracture
14666859.21,4522618.99,-6561.86,fracture
14669323.93,4522632.72,-6561.23,fracture
14666731.39,4522631.62,-6586.63,fracture
14667201.87,4522627.85,-6582.55,fracture
14666755.24,4522637.77,-6569.5,fracture
14667298.98,4522630.19,-6555.59,fracture
14669008.91,4522657.59,-6576.98,fracture
14666344.82,4522661.13,-6573.83,fracture
14666657.65,4522662.69,-6574.81,fracture
14666832.71,4522666.36,-6567.78,fracture
14666954.39,4522672.02,-6587.3,fracture
14667093.68,4522668.9,-6575.35,fracture
14666378.38,4522696.03,-6607.58,fracture
14666872.61,4522689.88,-6569.07,fracture
14665116.95,4522701.18,-6555.88,fracture
14667715,4522729.35,-6563.03,fracture
14669116.18,4522720.33,-6579.87,fracture
14669261.05,4522735.95,-6579.08,fracture
14666371.02,4522732.8,-6573.98,fracture
14667681.66,4522751.95,-6556.43,fracture
14667849.81,4522743.3,-6557.44,fracture
14667935.33,4522759.76,-6575.59,fracture
14667764.29,4522777.81,-6574.83,fracture
14667785.79,4522782,-6571.23,fracture
14668289.53,4522776.28,-6562.29,fracture
14670457.74,4522782.32,-6574.43,fracture
14665494.7,4522792.36,-6573.4,fracture
14667225.64,4522788.14,-6560.04,fracture
14668694.47,4522813.85,-6580.73,fracture
14667015.88,4522816.91,-6563.53,fracture
14666476.95,4522841.65,-6592.82,fracture
14667433.64,4522835.35,-6568.73,fracture
14667708.83,4522858.51,-6574.4,fracture
14667923.57,4522857.85,-6577.34,fracture
14667702.4,4522868.11,-6559.98,fracture
14668154.09,4522868.94,-6555.94,fracture
14668446.93,4522877.72,-6560.92,fracture
14668547.81,4522878.4,-6557.03,fracture
14669235,4522881.35,-6561.73,fracture
14666670.13,4522878.65,-6583.44,fracture
14666805.59,4522879.66,-6581.2,fracture
14668116.53,4522898.55,-6558.08,fracture
14668138.9,4522895.87,-6563.07,fracture
14666277.37,4522896.81,-6566.21,fracture
